"metab_identifier","expID","expDate","expName","expCage","expFileName","Date_Time_1","position","vo2","vco2","pup_ID","pup_no","cage","DOB_pup.dd.mm.yyyy","Exclude","Exclude_Notes","challenge_stat","challenge_dose","challenge_visit","group","sac_hpc","visit","vis.type","visit.name","temp","temp2","notes","hours_post_challenge","cage_expdate_vis_pup","avg_score","tube_content_status"
"20210310|22825|3|v5","20210310","2021-03-10","Empty.Tubes","22825","22825_100321_v5","10-March-2021 17:06:41",3,-0.00215231,0.000470827,"F3",3,"22825","03.03.2021",NA,"bladder","Yes",1.1,"v1","empty",49.5,"v5","monitor",NA,NA,NA,NA,8.03,"22825_100321_v5_3",NA,0
"20210310|22825|3|v6","20210310","2021-03-10","Empty.Tubes","22825","22825_100321_v6","10-March-2021 20:46:42",3,-0.016417685,-0.002931635,"F3",3,"22825","03.03.2021",NA,"bladder","Yes",1.1,"v1","empty",49.5,"v6","monitor",NA,NA,NA,NA,11.72,"22825_100321_v6_3",NA,0
"20210310|22825|4|v5","20210310","2021-03-10","Empty.Tubes","22825","22825_100321_v5","10-March-2021 17:08:01",4,-0.0019189047,-0.004018565,"R1",4,"22825","03.03.2021",NA,"sc","Yes",1.1,"v1","empty",0.22,"v5","monitor",NA,NA,NA,NA,8.03,"22825_100321_v5_4",0,0
"20210310|22825|4|v6","20210310","2021-03-10","Empty.Tubes","22825","22825_100321_v6","10-March-2021 20:45:22",4,-0.0141454065,-0.0025412123,"R1",4,"22825","03.03.2021",NA,"sc","Yes",1.1,"v1","empty",0.22,"v6","monitor",NA,NA,NA,NA,11.72,"22825_100321_v6_4",0,0
"20210421|22821|1|v2","20210421","2021-04-21","Empty.Tubes","22821","22821_210421_v2","21-April-2021 08:54:04",1,0.01350987,0.0161325425,"F1",1,"22821","14.04.2021","Y","BL","Yes",1.1,"v1","empty",0.3,"v2","monitor",NA,NA,NA,NA,0.98,"22821_210421_v2_1",NA,0
"20210421|22821|1|v3","20210421","2021-04-21","Empty.Tubes","22821","22821_210421_v3","21-April-2021 09:46:48",1,0.024769129,0.024693281,"F1",1,"22821","14.04.2021","Y","BL","Yes",1.1,"v1","empty",0.3,"v3","monitor",NA,NA,NA,NA,1.85,"22821_210421_v3_1",NA,0
"20210421|22821|1|v4","20210421","2021-04-21","Empty.Tubes","22821","22821_210421_v4","21-April-2021 11:39:28",1,0.041976515,0.0360566553,"F1",1,"22821","14.04.2021","Y","BL","Yes",1.1,"v1","empty",0.3,"v4","monitor",NA,NA,NA,NA,3.75,"22821_210421_v4_1",NA,0
"20210421|22821|1|v5","20210421","2021-04-21","Empty.Tubes","22821","22821_210421_v5","21-April-2021 15:46:18",1,0.038309435,0.0485330535,"F1",1,"22821","14.04.2021","Y","BL","Yes",1.1,"v1","empty",0.3,"v5","monitor",NA,NA,NA,NA,7.82,"22821_210421_v5_1",NA,0
"20210421|22821|1|v6","20210421","2021-04-21","Empty.Tubes","22821","22821_210421_v6","21-April-2021 19:42:11",1,0.00395154,0.00924809025,"F1",1,"22821","14.04.2021","Y","BL","Yes",1.1,"v1","empty",0.3,"v6","monitor",NA,NA,NA,NA,11.73,"22821_210421_v6_1",NA,0
"20210421|22821|1|v7","20210421","2021-04-21","Empty.Tubes","22821","22821_210421_v7","22-April-2021 00:01:03",1,0.035182615,0.030684704,"F1",1,"22821","14.04.2021","Y","BL","Yes",1.1,"v1","empty",0.3,"v7","monitor",NA,NA,NA,NA,16.08,"22821_210421_v7_1",NA,0
"20210421|22821|1|v9","20210421","2021-04-21","Empty.Tubes","22821","22821_210421_v9","22-April-2021 07:39:39",1,0.020070085,0.022367522,"F1",1,"22821","14.04.2021","Y","BL","Yes",1.1,"v1","empty",0.3,"v9","monitor",NA,NA,NA,NA,23.73,"22821_210421_v9_1",NA,0
"20210421|22821|2|v9","20210421","2021-04-21","Empty.Tubes","22821","22821_210421_v9","22-April-2021 07:41:59",2,0.011002118,0.0163095165,"F2",2,"22821","14.04.2021",NA,NA,"Yes",1.1,"v1","empty",19.55,"v9","monitor",NA,NA,NA,NA,23.73,"22821_210421_v9_2",NA,0
"20210421|22821|5|v9","20210421","2021-04-21","Empty.Tubes","22821","22821_210421_v9","22-April-2021 07:41:59",5,-0.01717742,0.006049474,"R2",5,"22821","14.04.2021",NA,NA,"Yes",1.1,"v1","empty",19.88,"v9","monitor",NA,NA,NA,NA,23.73,"22821_210421_v9_5",NA,0
"20210421|22825|3|v9","20210421","2021-04-21","Empty.Tubes","22825","22825_210421_v9","22-April-2021 07:28:53",3,-0.011468226,0.008837686,"F3",3,"22825","13.04.2021",NA,NA,"Yes",1.1,"v1","empty",17.32,"v9","monitor",NA,NA,NA,NA,23.77,"22825_210421_v9_3",NA,0
"20210421|22825|6|v9","20210421","2021-04-21","Empty.Tubes","22825","22825_210421_v9","22-April-2021 07:31:13",6,-0.012601359,0.0099961265,"R3",6,"22825","13.04.2021",NA,NA,"Yes",1.1,"v1","empty",17.32,"v9","monitor",NA,NA,NA,NA,23.77,"22825_210421_v9_6",NA,0
"20210504|22823|2|v10","20210504","2021-05-04","Empty.Tubes","22823","22823_040521_v10","05-May-2021 08:39:31",2,0.0036632065,0.008944031,"F2",2,"22823","26.04.2021",NA,NA,"Yes",1.1,"v2","empty",17.32,"v10","monitor",NA,NA,NA,NA,24,"22823_040521_v10_2",NA,0
"20210504|22823|2|v15","20210504","2021-05-04","Empty.Tubes","22823","22823_040521_v15","06-May-2021 08:36:38",2,0.0096601765,0.018410615,"F2",2,"22823","26.04.2021",NA,NA,"Yes",1.1,"v2","empty",17.32,"v15","monitor",NA,NA,NA,NA,47.88,"22823_040521_v15_2",NA,0
"20210504|22823|4|v10","20210504","2021-05-04","Empty.Tubes","22823","22823_040521_v10","05-May-2021 08:39:31",4,0.019385225,0.01854844,"F4",4,"22823","26.04.2021","Y","BLEED","Yes",1.1,"v2","empty",0.23,"v10","monitor",NA,NA,NA,NA,24,"22823_040521_v10_4",NA,0
"20210504|22823|4|v15","20210504","2021-05-04","Empty.Tubes","22823","22823_040521_v15","06-May-2021 08:33:38",4,0.07111244,0.047330695,"F4",4,"22823","26.04.2021","Y","BLEED","Yes",1.1,"v2","empty",0.23,"v15","monitor",NA,NA,NA,NA,47.88,"22823_040521_v15_4",NA,0
"20210504|22823|4|v3","20210504","2021-05-04","Empty.Tubes","22823","22823_040521_v3","04-May-2021 09:46:17",4,-0.007230475,0.0106773032,"F4",4,"22823","26.04.2021","Y","BLEED","Yes",1.1,"v2","empty",0.23,"v3","monitor",NA,NA,NA,NA,0.98,"22823_040521_v3_4",NA,0
"20210504|22823|4|v4","20210504","2021-05-04","Empty.Tubes","22823","22823_040521_v4","04-May-2021 10:55:23",4,0.0362615835,0.05346621,"F4",4,"22823","26.04.2021","Y","BLEED","Yes",1.1,"v2","empty",0.23,"v4","monitor",NA,NA,NA,NA,2.2,"22823_040521_v4_4",NA,0
"20210504|22823|4|v5","20210504","2021-05-04","Empty.Tubes","22823","22823_040521_v5","04-May-2021 12:58:31",4,0.004268255,0.021565254,"F4",4,"22823","26.04.2021","Y","BLEED","Yes",1.1,"v2","empty",0.23,"v5","monitor",NA,NA,NA,NA,4.23,"22823_040521_v5_4",NA,0
"20210504|22823|4|v6","20210504","2021-05-04","Empty.Tubes","22823","22823_040521_v6","04-May-2021 17:22:02",4,-0.01924295,0.0018732561,"F4",4,"22823","26.04.2021","Y","BLEED","Yes",1.1,"v2","empty",0.23,"v6","monitor",NA,NA,NA,NA,8.63,"22823_040521_v6_4",NA,0
"20210504|22823|4|v7","20210504","2021-05-04","Empty.Tubes","22823","22823_040521_v7","04-May-2021 20:21:02",4,-0.004407485,0.018188099,"F4",4,"22823","26.04.2021","Y","BLEED","Yes",1.1,"v2","empty",0.23,"v7","monitor",NA,NA,NA,NA,11.68,"22823_040521_v7_4",NA,0
"20210504|22823|4|v8","20210504","2021-05-04","Empty.Tubes","22823","22823_040521_v8","05-May-2021 00:42:47",4,-0.00148022,0.000101486,"F4",4,"22823","26.04.2021","Y","BLEED","Yes",1.1,"v2","empty",0.23,"v8","monitor",NA,NA,NA,NA,15.92,"22823_040521_v8_4",NA,0
"20210504|22823|5|v15","20210504","2021-05-04","Empty.Tubes","22823","22823_040521_v15","06-May-2021 08:36:38",5,0.0054505965,0.008549143,"R1",5,"22823","26.04.2021",NA,NA,"Yes",1.1,"v2","empty",27.15,"v15","monitor",NA,NA,NA,NA,47.88,"22823_040521_v15_5",NA,0
"20210504|22823|6|v10","20210504","2021-05-04","Empty.Tubes","22823","22823_040521_v10","05-May-2021 08:39:31",6,0.006353379,0.0111757345,"R2",6,"22823","26.04.2021",NA,"CB","Yes",1.1,"v2","empty",1.18,"v10","monitor",NA,NA,NA,NA,24,"22823_040521_v10_6",NA,0
"20210504|22823|6|v15","20210504","2021-05-04","Empty.Tubes","22823","22823_040521_v15","06-May-2021 08:33:38",6,-0.0015906025,0.00494744505,"R2",6,"22823","26.04.2021",NA,"CB","Yes",1.1,"v2","empty",1.18,"v15","monitor",NA,NA,NA,NA,47.88,"22823_040521_v15_6",NA,0
"20210504|22823|6|v3","20210504","2021-05-04","Empty.Tubes","22823","22823_040521_v3","04-May-2021 09:46:17",6,-0.022866925,0.00656635955,"R2",6,"22823","26.04.2021",NA,"CB","Yes",1.1,"v2","empty",1.18,"v3","monitor",NA,NA,NA,NA,0.98,"22823_040521_v3_6",NA,0
"20210504|22823|6|v4","20210504","2021-05-04","Empty.Tubes","22823","22823_040521_v4","04-May-2021 10:55:23",6,0.0346836,0.0472078,"R2",6,"22823","26.04.2021",NA,"CB","Yes",1.1,"v2","empty",1.18,"v4","monitor",NA,NA,NA,NA,2.2,"22823_040521_v4_6",NA,0
"20210504|22823|6|v5","20210504","2021-05-04","Empty.Tubes","22823","22823_040521_v5","04-May-2021 12:58:31",6,-0.012685975,0.009037017,"R2",6,"22823","26.04.2021",NA,"CB","Yes",1.1,"v2","empty",1.18,"v5","monitor",NA,NA,NA,NA,4.23,"22823_040521_v5_6",NA,0
"20210504|22823|6|v6","20210504","2021-05-04","Empty.Tubes","22823","22823_040521_v6","04-May-2021 17:22:02",6,-0.018382755,0.0024590525,"R2",6,"22823","26.04.2021",NA,"CB","Yes",1.1,"v2","empty",1.18,"v6","monitor",NA,NA,NA,NA,8.63,"22823_040521_v6_6",NA,0
"20210504|22823|6|v7","20210504","2021-05-04","Empty.Tubes","22823","22823_040521_v7","04-May-2021 20:21:02",6,-0.0196535145,0.00409457,"R2",6,"22823","26.04.2021",NA,"CB","Yes",1.1,"v2","empty",1.18,"v7","monitor",NA,NA,NA,NA,11.68,"22823_040521_v7_6",NA,0
"20210504|22823|6|v8","20210504","2021-05-04","Empty.Tubes","22823","22823_040521_v8","05-May-2021 00:39:47",6,-0.031394435,-0.0014403915,"R2",6,"22823","26.04.2021",NA,"CB","Yes",1.1,"v2","empty",1.18,"v8","monitor",NA,NA,NA,NA,15.92,"22823_040521_v8_6",NA,0
"20210504|22825|2|v15","20210504","2021-05-04","Empty.Tubes","22825","22825_040521_v15","06-May-2021 08:25:43",2,-0.00043186,0.0073068455,"F2",2,"22825","27.04.2021",NA,NA,"Yes",1.1,"v2","empty",33.83,"v15","monitor",NA,NA,NA,NA,47.97,"22825_040521_v15_2",NA,0
"20210504|22825|3|v10","20210504","2021-05-04","Empty.Tubes","22825","22825_040521_v10","05-May-2021 08:32:40",3,0.0104114145,0.004315364,"F3",3,"22825","27.04.2021",NA,NA,"Yes",1.1,"v2","empty",17.6,"v10","monitor",NA,NA,NA,NA,24.12,"22825_040521_v10_3",NA,0
"20210504|22825|3|v15","20210504","2021-05-04","Empty.Tubes","22825","22825_040521_v15","06-May-2021 08:22:43",3,-0.0031056885,0.003208865,"F3",3,"22825","27.04.2021",NA,NA,"Yes",1.1,"v2","empty",17.6,"v15","monitor",NA,NA,NA,NA,47.97,"22825_040521_v15_3",NA,0
"20210504|22825|8|v10","20210504","2021-05-04","Empty.Tubes","22825","22825_040521_v10","05-May-2021 08:32:40",8,0.008396688,0.001404977,"R4",8,"22825","27.04.2021",NA,NA,"Yes",1.1,"v2","empty",17.6,"v10","monitor",NA,NA,NA,NA,24.12,"22825_040521_v10_8",NA,0
"20210504|22825|8|v15","20210504","2021-05-04","Empty.Tubes","22825","22825_040521_v15","06-May-2021 08:22:43",8,-0.0066288085,0.0066202355,"R4",8,"22825","27.04.2021",NA,NA,"Yes",1.1,"v2","empty",17.6,"v15","monitor",NA,NA,NA,NA,47.97,"22825_040521_v15_8",NA,0
"20220330|22811|2|v1","20220330","2022-03-30","Empty.Tubes","22811","22811_300322_v1","30-March-2022 10:58:06",2,-0.007563091,0.007285207,"E1",2,"22811",NA,NA,NA,"No",NA,"v1","empty",191.47,"v1","challenge","challenge",NA,NA,NA,0,"22811_300322_v1_2",NA,0
"20220330|22811|2|v10","20220330","2022-03-30","Empty.Tubes","22811","22811_300322_v10","03-April-2022 16:53:57",2,-0.001647645,0.02308745,"E1",2,"22811",NA,NA,NA,"No",NA,"v1","empty",191.47,"v10","monitor","monitor",NA,NA,NA,101.95,"22811_300322_v10_2",NA,0
"20220330|22811|2|v11","20220330","2022-03-30","Empty.Tubes","22811","22811_300322_v11","04-April-2022 06:50:45",2,-0.011198887,0.0150827,"E1",2,"22811",NA,NA,NA,"No",NA,"v1","empty",191.47,"v11","monitor","monitor",NA,NA,NA,115.82,"22811_300322_v11_2",NA,0
"20220330|22811|2|v12","20220330","2022-03-30","Empty.Tubes","22811","22811_300322_v12","04-April-2022 15:06:59",2,0.022186535,0.027802635,"E1",2,"22811",NA,NA,NA,"No",NA,"v1","empty",191.47,"v12","monitor","monitor",NA,NA,NA,124.22,"22811_300322_v12_2",NA,0
"20220330|22811|2|v13","20220330","2022-03-30","Empty.Tubes","22811","22811_300322_v13","05-April-2022 09:52:04",2,0.22512637,-0.0047926885,"E1",2,"22811",NA,NA,NA,"No",NA,"v1","empty",191.47,"v13","monitor","monitor",NA,NA,NA,142.92,"22811_300322_v13_2",NA,0
"20220330|22811|2|v14","20220330","2022-03-30","Empty.Tubes","22811","22811_300322_v14","05-April-2022 16:18:35",2,-0.008372465,0.011845053,"E1",2,"22811",NA,NA,NA,"No",NA,"v1","empty",191.47,"v14","monitor","monitor",NA,NA,NA,149.35,"22811_300322_v14_2",NA,0
"20220330|22811|2|v15","20220330","2022-03-30","Empty.Tubes","22811","22811_300322_v15","06-April-2022 09:33:08",2,-0.031706735,0.008910701,"E1",2,"22811",NA,NA,NA,"No",NA,"v1","empty",191.47,"v15","monitor","monitor",NA,NA,NA,166.63,"22811_300322_v15_2",NA,0
"20220330|22811|2|v16","20220330","2022-03-30","Empty.Tubes","22811","22811_300322_v16","06-April-2022 16:24:46",2,-0.0089736,0.014786259,"E1",2,"22811",NA,NA,NA,"No",NA,"v1","empty",191.47,"v16","monitor","monitor",NA,NA,NA,173.47,"22811_300322_v16_2",NA,0
"20220330|22811|2|v17","20220330","2022-03-30","Empty.Tubes","22811","22811_300322_v17","07-April-2022 09:34:31",2,-0.0157054715,0.0132354235,"E1",2,"22811",NA,NA,NA,"No",NA,"v1","empty",191.47,"v17","monitor","monitor",NA,NA,NA,190.72,"22811_300322_v17_2",NA,0
"20220330|22811|2|v2","20220330","2022-03-30","Empty.Tubes","22811","22811_300322_v2","30-March-2022 15:57:37",2,-0.00157804,0.004244914,"E1",2,"22811",NA,NA,NA,"No",NA,"v1","empty",191.47,"v2","monitor","monitor",NA,NA,NA,5.05,"22811_300322_v2_2",NA,0
"20220330|22811|2|v3","20220330","2022-03-30","Empty.Tubes","22811","22811_300322_v3","31-March-2022 09:29:35",2,0.010634092,0.0047471075,"E1",2,"22811",NA,NA,NA,"No",NA,"v1","empty",191.47,"v3","monitor","monitor",NA,NA,NA,22.57,"22811_300322_v3_2",NA,0
"20220330|22811|2|v4","20220330","2022-03-30","Empty.Tubes","22811","22811_300322_v4","31-March-2022 16:57:36",2,0.021877685,0.015169925,"E1",2,"22811",NA,NA,NA,"No",NA,"v1","empty",191.47,"v4","monitor","monitor",NA,NA,NA,30.02,"22811_300322_v4_2",NA,0
"20220330|22811|2|v5","20220330","2022-03-30","Empty.Tubes","22811","22811_300322_v5","01-April-2022 09:27:36",2,-0.01796312,0.004573607,"E1",2,"22811",NA,NA,NA,"No",NA,"v1","empty",191.47,"v5","monitor","monitor",NA,NA,NA,46.55,"22811_300322_v5_2",NA,0
"20220330|22811|2|v6","20220330","2022-03-30","Empty.Tubes","22811","22811_300322_v6","01-April-2022 17:03:03",2,0.00720903,0.0042220975,"E1",2,"22811",NA,NA,NA,"No",NA,"v1","empty",191.47,"v6","monitor","monitor",NA,NA,NA,54.13,"22811_300322_v6_2",NA,0
"20220330|22811|2|v7","20220330","2022-03-30","Empty.Tubes","22811","22811_300322_v7","02-April-2022 08:53:49",2,0.034599665,0.0117386945,"E1",2,"22811",NA,NA,NA,"No",NA,"v1","empty",191.47,"v7","monitor","monitor",NA,NA,NA,69.88,"22811_300322_v7_2",NA,0
"20220330|22811|2|v8","20220330","2022-03-30","Empty.Tubes","22811","22811_300322_v8","02-April-2022 21:33:34",2,-0.010525501,0.003689299,"E1",2,"22811",NA,NA,NA,"No",NA,"v1","empty",191.47,"v8","monitor","monitor",NA,NA,NA,82.62,"22811_300322_v8_2",NA,0
"20220330|22811|2|v9","20220330","2022-03-30","Empty.Tubes","22811","22811_300322_v9","03-April-2022 08:23:26",2,0.01336115,0.025774784,"E1",2,"22811",NA,NA,NA,"No",NA,"v1","empty",191.47,"v9","monitor","monitor",NA,NA,NA,93.45,"22811_300322_v9_2",NA,0
"20220330|22811|4|v1","20220330","2022-03-30","Empty.Tubes","22811","22811_300322_v1","30-March-2022 10:58:06",4,-0.009727807,0.0001225175,"E2",4,"22811",NA,NA,NA,"No",NA,"v1","empty",191.47,"v1","challenge","challenge",NA,NA,NA,0,"22811_300322_v1_4",NA,0
"20220330|22811|4|v10","20220330","2022-03-30","Empty.Tubes","22811","22811_300322_v10","03-April-2022 16:55:57",4,-0.02064437,0.007358481,"E2",4,"22811",NA,NA,NA,"No",NA,"v1","empty",191.47,"v10","monitor","monitor",NA,NA,NA,101.95,"22811_300322_v10_4",NA,0
"20220330|22811|4|v11","20220330","2022-03-30","Empty.Tubes","22811","22811_300322_v11","04-April-2022 06:50:45",4,-0.010881604,0.017124525,"E2",4,"22811",NA,NA,NA,"No",NA,"v1","empty",191.47,"v11","monitor","monitor",NA,NA,NA,115.82,"22811_300322_v11_4",NA,0
"20220330|22811|4|v12","20220330","2022-03-30","Empty.Tubes","22811","22811_300322_v12","04-April-2022 15:08:59",4,0.03889877,0.038076615,"E2",4,"22811",NA,NA,NA,"No",NA,"v1","empty",191.47,"v12","monitor","monitor",NA,NA,NA,124.22,"22811_300322_v12_4",NA,0
"20220330|22811|4|v13","20220330","2022-03-30","Empty.Tubes","22811","22811_300322_v13","05-April-2022 09:50:04",4,0.27621725,-0.005757525,"E2",4,"22811",NA,NA,NA,"No",NA,"v1","empty",191.47,"v13","monitor","monitor",NA,NA,NA,142.92,"22811_300322_v13_4",NA,0
"20220330|22811|4|v14","20220330","2022-03-30","Empty.Tubes","22811","22811_300322_v14","05-April-2022 16:16:35",4,-0.0136845445,0.00569059,"E2",4,"22811",NA,NA,NA,"No",NA,"v1","empty",191.47,"v14","monitor","monitor",NA,NA,NA,149.35,"22811_300322_v14_4",NA,0
"20220330|22811|4|v15","20220330","2022-03-30","Empty.Tubes","22811","22811_300322_v15","06-April-2022 09:33:08",4,-0.01491394,0.0104185265,"E2",4,"22811",NA,NA,NA,"No",NA,"v1","empty",191.47,"v15","monitor","monitor",NA,NA,NA,166.63,"22811_300322_v15_4",NA,0
"20220330|22811|4|v16","20220330","2022-03-30","Empty.Tubes","22811","22811_300322_v16","06-April-2022 16:22:46",4,0.03984064,0.045816465,"E2",4,"22811",NA,NA,NA,"No",NA,"v1","empty",191.47,"v16","monitor","monitor",NA,NA,NA,173.47,"22811_300322_v16_4",NA,0
"20220330|22811|4|v17","20220330","2022-03-30","Empty.Tubes","22811","22811_300322_v17","07-April-2022 09:36:31",4,-0.0156038,0.011534475,"E2",4,"22811",NA,NA,NA,"No",NA,"v1","empty",191.47,"v17","monitor","monitor",NA,NA,NA,190.72,"22811_300322_v17_4",NA,0
"20220330|22811|4|v2","20220330","2022-03-30","Empty.Tubes","22811","22811_300322_v2","30-March-2022 15:57:37",4,-0.013788905,0.003427747,"E2",4,"22811",NA,NA,NA,"No",NA,"v1","empty",191.47,"v2","monitor","monitor",NA,NA,NA,5.05,"22811_300322_v2_4",NA,0
"20220330|22811|4|v3","20220330","2022-03-30","Empty.Tubes","22811","22811_300322_v3","31-March-2022 09:27:55",4,0.0188694315,0.0068212274,"E2",4,"22811",NA,NA,NA,"No",NA,"v1","empty",191.47,"v3","monitor","monitor",NA,NA,NA,22.57,"22811_300322_v3_4",NA,0
"20220330|22811|4|v4","20220330","2022-03-30","Empty.Tubes","22811","22811_300322_v4","31-March-2022 16:55:56",4,0.00993054,0.0040062365,"E2",4,"22811",NA,NA,NA,"No",NA,"v1","empty",191.47,"v4","monitor","monitor",NA,NA,NA,30.02,"22811_300322_v4_4",NA,0
"20220330|22811|4|v5","20220330","2022-03-30","Empty.Tubes","22811","22811_300322_v5","01-April-2022 09:25:56",4,-0.01207147,0.00366439485,"E2",4,"22811",NA,NA,NA,"No",NA,"v1","empty",191.47,"v5","monitor","monitor",NA,NA,NA,46.55,"22811_300322_v5_4",NA,0
"20220330|22811|4|v6","20220330","2022-03-30","Empty.Tubes","22811","22811_300322_v6","01-April-2022 17:03:03",4,0.0109840485,0.004780931,"E2",4,"22811",NA,NA,NA,"No",NA,"v1","empty",191.47,"v6","monitor","monitor",NA,NA,NA,54.13,"22811_300322_v6_4",NA,0
"20220330|22811|4|v7","20220330","2022-03-30","Empty.Tubes","22811","22811_300322_v7","02-April-2022 08:53:49",4,0.035606335,0.0072265755,"E2",4,"22811",NA,NA,NA,"No",NA,"v1","empty",191.47,"v7","monitor","monitor",NA,NA,NA,69.88,"22811_300322_v7_4",NA,0
"20220330|22811|4|v8","20220330","2022-03-30","Empty.Tubes","22811","22811_300322_v8","02-April-2022 21:31:54",4,-0.0026841236,0.0071398275,"E2",4,"22811",NA,NA,NA,"No",NA,"v1","empty",191.47,"v8","monitor","monitor",NA,NA,NA,82.62,"22811_300322_v8_4",NA,0
"20220330|22811|4|v9","20220330","2022-03-30","Empty.Tubes","22811","22811_300322_v9","03-April-2022 08:21:46",4,0.004782841175,0.012582576,"E2",4,"22811",NA,NA,NA,"No",NA,"v1","empty",191.47,"v9","monitor","monitor",NA,NA,NA,93.45,"22811_300322_v9_4",NA,0
"20220919|22822|1|v10","20220919","2022-09-19","Empty.Tubes","22822","22822_190922_v10","09/20/2022 10:59:50",1,0.004411593,0.013330304,"F1",1,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","empty",72.88,"v10","monitor","36HPC",NA,NA,"WVP_A value not changing. Possible this file was also colelcted as V10 for v11",34.65,"22822_190922_v10_1",NA,0
"20220919|22822|1|v11","20220919","2022-09-19","Empty.Tubes","22822","22822_190922_v11","09/21/2022 00:42:08",1,-0.0099659575,-0.0064168995,"F1",1,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","empty",72.88,"v11","monitor","48HPC",NA,NA,NA,48.27,"22822_190922_v11_1",NA,0
"20220919|22822|1|v13","20220919","2022-09-19","Empty.Tubes","22822","22822_190922_v13","09/21/2022 09:57:59",1,0.021294225,0.0156378965,"F1",1,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","empty",72.88,"v13","monitor","56HPC",NA,NA,NA,57.63,"22822_190922_v13_1",NA,0
"20220919|22822|1|v14","20220919","2022-09-19","Empty.Tubes","22822","22822_190922_v14","09/22/2022 00:23:47",1,0.028838385,0.021873605,"F1",1,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","empty",72.88,"v14","monitor","72HPC",NA,NA,NA,72.08,"22822_190922_v14_1",NA,0
"20220919|22822|1|v8","20220919","2022-09-19","Empty.Tubes","22822","22822_190922_v8","09/20/2022 01:42:05",1,0.03070979,0.0238411785,"F1",1,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","empty",72.88,"v8","monitor","24HPC",NA,NA,NA,25.37,"22822_190922_v8_1",NA,0
"20220919|22822|2|v10","20220919","2022-09-19","Empty.Tubes","22822","22822_190922_v10","09/20/2022 11:02:50",2,0.025084735,0.021878689,"R1",2,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","empty",72.82,"v10","monitor","36HPC",NA,NA,NA,34.58,"22822_190922_v10_2",NA,0
"20220919|22822|2|v11","20220919","2022-09-19","Empty.Tubes","22822","22822_190922_v11","09/21/2022 00:39:08",2,-0.01882921,-0.0052596975,"R1",2,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","empty",72.82,"v11","monitor","48HPC",NA,NA,NA,48.2,"22822_190922_v11_2",NA,0
"20220919|22822|2|v13","20220919","2022-09-19","Empty.Tubes","22822","22822_190922_v13","09/21/2022 09:57:59",2,0.0219980995,0.0184868585,"R1",2,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","empty",72.82,"v13","monitor","56HPC",NA,NA,NA,57.57,"22822_190922_v13_2",NA,0
"20220919|22822|2|v14","20220919","2022-09-19","Empty.Tubes","22822","22822_190922_v14","09/22/2022 00:26:47",2,0.0197994655,0.013799132,"R1",2,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","empty",72.82,"v14","monitor","72HPC",NA,NA,NA,72.02,"22822_190922_v14_2",NA,0
"20220919|22822|2|v8","20220919","2022-09-19","Empty.Tubes","22822","22822_190922_v8","09/20/2022 01:45:05",2,0.0076003915,0.018187141,"R1",2,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","empty",72.82,"v8","monitor","24HPC",NA,NA,NA,25.3,"22822_190922_v8_2",NA,0
"20220919|22822|3|v10","20220919","2022-09-19","Empty.Tubes","22822","22822_190922_v10","09/20/2022 10:59:50",3,-0.01005882,0.01177631,"F2",3,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","empty",72.78,"v10","monitor","36HPC",NA,NA,NA,34.55,"22822_190922_v10_3",NA,0
"20220919|22822|3|v11","20220919","2022-09-19","Empty.Tubes","22822","22822_190922_v11","09/21/2022 00:42:08",3,-0.021281375,-0.0050016165,"F2",3,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","empty",72.78,"v11","monitor","48HPC",NA,NA,NA,48.17,"22822_190922_v11_3",NA,0
"20220919|22822|3|v13","20220919","2022-09-19","Empty.Tubes","22822","22822_190922_v13","09/21/2022 10:00:59",3,0.006061275,0.016668603,"F2",3,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","empty",72.78,"v13","monitor","56HPC",NA,NA,NA,57.53,"22822_190922_v13_3",NA,0
"20220919|22822|3|v14","20220919","2022-09-19","Empty.Tubes","22822","22822_190922_v14","09/22/2022 00:23:47",3,0.027290325,0.017915869,"F2",3,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","empty",72.78,"v14","monitor","72HPC",NA,NA,NA,71.98,"22822_190922_v14_3",NA,0
"20220919|22822|3|v8","20220919","2022-09-19","Empty.Tubes","22822","22822_190922_v8","09/20/2022 01:45:05",3,0.01821068,0.01181397765,"F2",3,"22822","11.09.2022",NA,NA,"Yes",0.85,"v2","empty",72.78,"v8","monitor","24HPC",NA,NA,NA,25.27,"22822_190922_v8_3",NA,0
